HomeTeamName,AwayTeamName,DateandTimeCET,MatchID,RoundName,ScoreHome,ScoreAway,Event,Time
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,StartFirstHalf,2021-06-11T19:00:26.877
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T19:02:35.427
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T19:11:43.757
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T19:11:58.677
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T19:12:25.197
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T19:12:48.707
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptBlocked,2021-06-11T19:13:51.707
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T19:13:52.707
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T19:15:00.677
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T19:15:40.507
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T19:17:29.467
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T19:19:36.227
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptBlocked,2021-06-11T19:20:41.107
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T19:20:41.667
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Skill,2021-06-11T19:21:19.077
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Corner,2021-06-11T19:22:04.477
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOnTarget,2021-06-11T19:22:06.397
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T19:22:07.397
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Corner,2021-06-11T19:22:29.437
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T19:22:31.117
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Offside,2021-06-11T19:22:33.277
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T19:23:09.307
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Offside,2021-06-11T19:26:04.477
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T19:26:12.707
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Skill,2021-06-11T19:27:42.277
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T19:29:15.827
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T19:30:15.997
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T19:30:22.627
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Offside,2021-06-11T19:30:36.757
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T19:30:49.267
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Corner,2021-06-11T19:31:56.677
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T19:32:31.827
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Skill,2021-06-11T19:35:02.037
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Skill,2021-06-11T19:35:04.717
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOnTarget,2021-06-11T19:36:30.107
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T19:36:31.107
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T19:39:01.387
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOnTarget,2021-06-11T19:43:08.947
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T19:43:09.947
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptBlocked,2021-06-11T19:44:38.387
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T19:44:39.387
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T19:44:59.787
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,VarNotification,2021-06-11T19:45:07.317
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,VarNotification,2021-06-11T19:45:34.15
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T19:45:46.757
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T19:46:18.867
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,EndFirstHalf,2021-06-11T19:46:22.09
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,SubstitutionHalfTime,2021-06-11T20:01:54.317
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,SubstitutionHalfTime,2021-06-11T20:02:06.007
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,StartSecondHalf,2021-06-11T20:02:37.727
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:03:06.637
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:03:13.267
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Corner,2021-06-11T20:03:51.867
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Offside,2021-06-11T20:03:55.037
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:04:25.507
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:05:11.277
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:05:20.827
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:07:02.877
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:08:22.837
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptBlocked,2021-06-11T20:08:35.077
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T20:08:36.077
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,OwnGoal,2021-06-11T20:09:50.397
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOnTarget,2021-06-11T20:11:32.787
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T20:11:33.787
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T20:11:35.717
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptBlocked,2021-06-11T20:13:58.397
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T20:13:59.397
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Corner,2021-06-11T20:14:42.917
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T20:14:51.947
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOnTarget,2021-06-11T20:15:00.987
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T20:15:02.667
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Corner,2021-06-11T20:15:46.207
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptBlocked,2021-06-11T20:15:49.867
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T20:15:50.867
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T20:16:28.827
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:17:26.357
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:18:07.387
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Offside,2021-06-11T20:19:37.477
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:20:05.507
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:20:15.117
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:20:19.947
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Substitution,2021-06-11T20:21:35.15
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Substitution,2021-06-11T20:21:52.657
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Assist,2021-06-11T20:23:08.877
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T20:23:09.627
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Goal,2021-06-11T20:23:11.797
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Corner,2021-06-11T20:25:53.007
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:25:54.277
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:26:19.347
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:29:56.357
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Substitution,2021-06-11T20:30:49.117
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:31:13.387
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Substitution,2021-06-11T20:33:32.85
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Corner,2021-06-11T20:33:48.327
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Offside,2021-06-11T20:35:27.197
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:35:47.067
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Goal,2021-06-11T20:36:09.237
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Substitution,2021-06-11T20:37:46.847
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Substitution,2021-06-11T20:38:00.323
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:40:57.997
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:41:19.717
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Substitution,2021-06-11T20:42:19.253
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:42:21.637
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:42:50.707
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Corner,2021-06-11T20:43:26.03
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:43:28.597
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:43:39.587
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:43:57.477
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:44:08.677
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:44:56.637
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,YellowCard,2021-06-11T20:45:03.577
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:45:48.787
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Foul,2021-06-11T20:46:38.317
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,YellowCard,2021-06-11T20:46:50.793
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,FreeKick,2021-06-11T20:47:17.227
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptBlocked,2021-06-11T20:49:33.547
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptSaved,2021-06-11T20:49:34.547
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,Corner,2021-06-11T20:49:52.837
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,GoalAttemptOffTarget,2021-06-11T20:49:55.837
Turkey,Italy,2021-06-11T21:00:00,2024447,final tournament,0,3,EndSecondHalf,2021-06-11T20:50:42.673
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,StartFirstHalf,2021-06-12T13:02:05.467
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Skill,2021-06-12T13:03:43.927
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T13:05:40.907
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T13:06:00.517
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptBlocked,2021-06-12T13:07:41.517
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T13:07:42.517
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T13:08:26.463
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptBlocked,2021-06-12T13:12:45.517
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T13:12:46.517
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T13:16:05.187
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T13:16:13.397
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOnTarget,2021-06-12T13:16:22.317
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T13:16:23.317
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T13:17:05.477
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptBar,2021-06-12T13:17:07.827
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T13:17:08.827
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T13:21:40.57
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOnTarget,2021-06-12T13:21:41.357
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T13:21:42.357
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T13:21:56.107
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOffTarget,2021-06-12T13:23:27.677
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOffTarget,2021-06-12T13:25:59.077
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOffTarget,2021-06-12T13:28:18.597
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T13:29:29.707
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T13:29:38.787
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T13:31:19.467
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,YellowCard,2021-06-12T13:31:31.047
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T13:32:54.757
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T13:35:42.623
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptBlocked,2021-06-12T13:35:43.987
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T13:35:44.987
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T13:36:03.107
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptBlocked,2021-06-12T13:37:23.437
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T13:37:24.437
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T13:37:56.533
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Skill,2021-06-12T13:39:16.987
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOffTarget,2021-06-12T13:42:26.117
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T13:44:01.987
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T13:45:44.517
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T13:46:20.347
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOffTarget,2021-06-12T13:46:22.507
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOffTarget,2021-06-12T13:47:12.467
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,EndFirstHalf,2021-06-12T13:49:08.56
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,StartSecondHalf,2021-06-12T14:05:01.9
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptBlocked,2021-06-12T14:05:41.507
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T14:05:42.507
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T14:05:45.307
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:06:19.917
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T14:06:23.707
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,YellowCard,2021-06-12T14:06:31.727
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:08:01.877
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOnTarget,2021-06-12T14:08:12.037
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T14:08:13.037
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Assist,2021-06-12T14:08:43.033
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Goal,2021-06-12T14:08:44.757
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T14:10:00.667
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:10:06.677
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOffTarget,2021-06-12T14:11:37.707
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T14:14:55.357
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:15:10.67
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOffTarget,2021-06-12T14:16:10.773
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptBlocked,2021-06-12T14:17:40.56
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T14:17:41.56
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T14:17:49.797
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:18:06.02
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T14:20:26.82
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptBlocked,2021-06-12T14:20:30.283
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T14:20:31.283
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T14:20:59.597
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T14:22:35.037
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,YellowCard,2021-06-12T14:22:42.473
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:23:44.677
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOffTarget,2021-06-12T14:24:51.407
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Substitution,2021-06-12T14:25:39.147
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Skill,2021-06-12T14:27:15.17
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T14:33:09.387
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Goal,2021-06-12T14:33:14.037
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Substitution,2021-06-12T14:34:33.513
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Offside,2021-06-12T14:36:24.27
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:36:47.283
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T14:36:52.877
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:37:01.643
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T14:38:17.717
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:38:37.797
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOffTarget,2021-06-12T14:38:51.997
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T14:39:19.317
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:39:25.19
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptBlocked,2021-06-12T14:40:15.233
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T14:40:16.233
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptBlocked,2021-06-12T14:41:45.473
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T14:41:46.473
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Foul,2021-06-12T14:42:45.557
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Substitution,2021-06-12T14:43:36.03
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:43:41.833
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Offside,2021-06-12T14:44:19.197
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,VarNotification,2021-06-12T14:45:13.413
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,VarNotification,2021-06-12T14:45:47.083
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,VarNotification,2021-06-12T14:45:51.783
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:46:29.393
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Offside,2021-06-12T14:47:21.557
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:48:03.793
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptBlocked,2021-06-12T14:48:17.233
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T14:48:18.233
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T14:49:22.757
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptOnTarget,2021-06-12T14:49:24.517
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,GoalAttemptSaved,2021-06-12T14:49:25.517
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T14:49:55.06
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T14:50:31.357
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Offside,2021-06-12T14:51:27.037
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Substitution,2021-06-12T14:52:17.27
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,FreeKick,2021-06-12T14:52:45.17
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,Corner,2021-06-12T14:53:47.597
Wales,Switzerland,2021-06-12T15:00:00,2024448,final tournament,1,1,EndSecondHalf,2021-06-12T14:55:26.753
Denmark,Finland,2021-06-12T18:00:00,2024449,final tournament,0,1,StartFirstHalf,2021-06-12T16:00:16.177
Denmark,Finland,2021-06-12T18:00:00,2024449,final tournament,0,1,Foul,2021-06-12T16:00:59.177
Denmark,Finland,2021-06-12T18:00:00,2024449,final tournament,0,1,FreeKick,2021-06-12T16:01:19.737
Denmark,Finland,2021-06-12T18:00:00,2024449,final tournament,0,1,Foul,2021-06-12T16:03:52.537
Denmark,Finland,2021-06-12T18:00:00,2024449,final tournament,0,1,YellowCard,2021-06-12T16:04:13.787
Denmark,Finland,2021-06-12T18:00:00,2024449,final tournament,0,1,FreeKick,2021-06-12T16:04:20.017
Denmark,Finland,2021-06-12T18:00:00,2024449,final tournament,0,1,Corner,2021-06-12T16:05:16.257
Denmark,Finland,2021-06-12T18:00:00,2024449,final tournament,0,1,Foul,2021-06-12T16:05:28.617
